,fit_KD,fit_KD_std,true_KD
78,1e-10,7.32716139883,2.03369321695e-10
79,9.36329208824e-09,4.25122614757,2.68912087157e-06
80,8.76712387297e-07,2.8489948685,6.15035551269e-06
81,1e-10,6.82758545656,1.40646340598e-09
82,3.72759372031e-08,2.15939320295,9.95917216553e-08
83,1e-10,1.95432435952,3.29038736777e-10
84,2.35195263507e-06,5.08031503457,1.80141684418e-06
85,1.21818791201e-07,3.84589502784,5.19249134177e-08
86,2.35195263507e-09,1.13152586959,1.66515732047e-10
87,1.80776867696e-10,1.27170006959,1.19017205524e-10
88,5.90783791159e-10,5.08011929359,1.04488673623e-10
89,1.58489319246e-06,2.24772672454,1.30856916284e-06
90,2.68269579528e-07,2.6176673018,1.99181597104e-06
91,1.21818791201e-07,3.24579166432,3.18156344444e-08
92,5.17947467923e-09,1.6227047367,1.4207774258e-09
93,0.0001,6.42477231261,4.58064736238e-05
94,7.19685673001e-07,2.0907999957,3.6496203125e-07
95,4.54090961097e-05,2.72133896664,1.54863571849e-05
96,1.58489319246e-06,2.70782333902,2.39968773827e-06
97,0.0001,5.04043794074,8.12098036445e-05
98,4.25178630338e-09,4.56138693184,2.58695927442e-08
99,6.3095734448e-06,3.76681742166,1.9781528852e-06
100,1e-10,5.76119328226,3.82622212412e-05
101,1e-07,1.23497412097,1.77602343676e-07
102,6.73862716803e-08,3.23884264795,2.1394426362e-08
103,1.14062492385e-08,1.51669695606,3.3826944539e-08
104,1e-10,0.993074221342,1.26957496237e-10
105,3.49025487896e-06,3.3964623532,1.39912033961e-06
106,1.06800043251e-06,4.6539542915,4.33149178684e-07
107,3.98107170553e-07,3.47583546901,7.03920573377e-07
108,0.0001,7.82560728465,9.04381150245e-05
109,7.6862461004e-06,0.75926438736,2.25067535991e-07
110,1.58489319246e-09,1.47483439146,1.23838803e-08
111,1.48398178897e-07,3.76105867236,1.87150226011e-06
112,6.3095734448e-06,2.68351977862,2.06616124073e-05
113,7.6862461004e-09,2.50809131784,2.17684297741e-08
114,4.25178630338e-06,5.49407827026,3.14878079973e-07
115,1.93069772888e-06,2.26109409704,8.6257032292e-07
116,4.54090961097e-08,1.09451050315,4.51288442114e-08
117,6.73862716803e-08,3.31907053826,2.21125432826e-08
118,1.06800043251e-06,2.79758622117,8.7539363334e-07
119,5.17947467923e-09,4.94563147032,1.07358691382e-08
120,5.90783791159e-10,1.32018382217,4.89875687256e-10
121,4.54090961097e-08,1.34049634679,5.10682044604e-08
122,3.98107170553e-10,0.793875565234,1.08791552517e-10
123,1.14062492385e-08,2.7418898753,3.30540130844e-08
124,1.30102521691e-06,1.39778207831,1.735726172e-06
125,5.17947467923e-09,4.55123310175,4.23639606182e-08
126,3.72759372031e-08,3.0451728741,1.43499840835e-08
127,3.72759372031e-08,3.09632458368,3.46132283979e-08
128,1.93069772888e-06,2.21226959909,1.32322767666e-05
129,0.0001,4.43375977895,3.98300896135e-05
130,3.05994968721e-05,4.12481856738,1.93554475266e-07
131,3.72759372031e-08,0.633389068959,7.66259821627e-08
132,2.86512026966e-06,3.56355540586,2.73712004843e-05
133,8.20891415964e-05,4.3527658616,2.25599577792e-05
134,2.20220194999e-07,2.16051170919,3.41274235131e-08
135,2.0619860095e-08,1.78619958026,1.88197014823e-08
136,2.51188643151e-05,4.436852603,4.88974595676e-07
137,1.58489319246e-09,2.82831148784,6.81290778054e-10
138,1.21818791201e-10,1.03869224037,8.34279842928e-10
139,1e-07,1.64843219543,5.29411740331e-08
140,3.49025487896e-09,2.20894913438,4.7356028684e-10
141,6.3095734448e-09,2.03085002068,1.95066634039e-08
142,2.35195263507e-09,1.09176238777,5.35173629347e-09
143,4.54090961097e-08,3.95076852614,2.27900859102e-09
144,1e-10,8.00482515332,3.70230431842e-06
145,1e-10,1.0158658321,7.70332484111e-10
146,4.54090961097e-08,1.9196960207,2.34227748543e-08
147,1.21818791201e-07,2.22756168993,5.54637390873e-10
148,9.36329208824e-09,4.42705243717,1.94896180692e-09
149,5.53168119762e-05,3.98140041716,1.76675459845e-05
150,4.54090961097e-05,3.87646119849,5.56256731923e-06
151,1.93069772888e-06,4.15509655472,9.86020604989e-05
152,2.0619860095e-05,4.51332128691,4.11711323776e-06
153,3.72759372031e-05,3.61280301294,1.53423357561e-05
154,1.48398178897e-07,0.598039530568,1.73541744158e-07
155,2.20220194999e-10,1.59556088917,1.43023001886e-09
156,1e-10,2.62874004841,1.0028300321e-05
157,6.73862716803e-08,4.07238328941,7.43800860347e-07
158,2.68269579528e-07,4.09463498585,1.46614867634e-07
159,1e-10,7.13643190883,6.52124851168e-09
160,0.0001,5.96836976284,8.19483121616e-05
161,1.06800043251e-06,1.2614826799,2.57424986102e-07
162,1.80776867696e-07,2.92015826384,1.45416214531e-06
163,1e-10,8.06640240117,6.04563807695e-08
164,5.53168119762e-08,2.04629662712,5.64744085911e-08
165,2.35195263507e-09,1.83443767308,2.19264525564e-10
166,3.05994968721e-08,1.67013719344,5.80107704979e-08
167,0.0001,1.92363123067,1.75913930661e-05
168,3.05994968721e-05,5.40514659956,1.471616386e-06
169,7.19685673001e-10,1.18343397842,3.24154121996e-09
170,2.0619860095e-08,2.76648668163,8.19412980902e-08
171,1e-10,9.87358651702,8.92176783164e-05
172,3.72759372031e-05,2.66976233494,2.39586500631e-05
173,1.30102521691e-06,3.60189757486,7.54402526665e-07
174,8.76712387297e-10,1.2204758968,2.29822046513e-10
175,3.26802758941e-07,1.4964378954,7.38774410748e-08
176,0.0001,5.19405914208,4.07749375747e-05
177,1e-10,7.91205793153,2.90412650889e-09
178,4.54090961097e-08,2.32956673696,5.13535590014e-08
179,1e-10,2.15307682502,3.96880286603e-10
180,2.86512026966e-06,3.8823132923,1.48546331302e-07
181,2.51188643151e-05,6.8416520831,1.04918592651e-05
182,1e-10,8.01305715932,6.88932858827e-10
183,9.36329208824e-06,3.63729704108,1.89067634817e-06
184,2.51188643151e-08,1.86259847313,2.31891164561e-09
185,2.20220194999e-07,3.45709606812,1.54752264816e-05
186,1.80776867696e-07,2.28707328746,2.05247158884e-06
187,2.51188643151e-08,1.82392887079,7.85763781634e-08
188,5.17947467923e-06,5.14187829979,5.02856224055e-09
189,1e-10,5.08597006886,9.50785196396e-10
190,1e-10,1.4125234399,2.38681194259e-09
191,8.20891415964e-08,0.880686722657,3.37534435252e-07
192,1e-10,1.10616278002,1.14117884183e-10
193,3.05994968721e-08,4.14765827501,7.66836865751e-06
194,1.30102521691e-09,1.002755972,1.50797517829e-10
195,9.36329208824e-09,4.56924691201,9.44274791072e-08
196,7.6862461004e-09,4.11544688697,1.13546383368e-08
197,2.86512026966e-06,2.13782148721,4.23703663556e-06
198,2.86512026966e-09,3.11901220549,2.04926593957e-08
199,1.21818791201e-07,3.96579364339,1.47709454081e-08
200,2.0619860095e-08,3.86359195389,8.85866158861e-09
201,1.93069772888e-06,2.2087127717,7.78665210774e-07
202,7.6862461004e-09,2.26556164725,1.00873200307e-08
203,9.36329208824e-09,1.99902186252,2.81666918325e-09
204,2.20220194999e-07,1.14642791697,5.28547113339e-08
205,0.0001,6.00679360536,1.1950176665e-05
206,2.20220194999e-07,4.10690073133,1.63598971905e-06
207,3.72759372031e-05,5.49159343641,1.12224474099e-06
208,2.68269579528e-07,2.6993143317,5.21800611837e-08
209,5.53168119762e-08,1.6800430847,1.762660656e-08
210,6.3095734448e-09,1.193507368,3.06567637417e-09
211,0.0001,6.81274803667,4.72506391382e-05
212,1.21818791201e-10,7.57307321115,1.45176679817e-10
213,1.58489319246e-06,3.08246809233,4.47509235618e-07
214,1e-10,2.87076924266,1.93165596228e-10
215,1e-10,5.22399330856,1.57206209775e-08
216,8.20891415964e-05,5.80067487225,2.80924999257e-05
217,1e-10,0.646010472027,1.98700406878e-10
218,3.26802758941e-07,4.06565253106,3.3708251214e-05
219,3.72759372031e-05,4.68087150858,6.1830062983e-07
220,7.6862461004e-09,3.72312537277,5.73392673108e-08
221,2.86512026966e-09,3.07868637295,9.2070158e-09
222,1e-10,6.12058816689,1.52083018004e-09
223,7.6862461004e-09,2.44717630768,1.26852877845e-07
224,0.0001,5.60356096825,5.96164863654e-05
225,2.35195263507e-09,1.28061053456,2.86568904992e-09
226,6.3095734448e-09,5.09035574453,1.79869238815e-05
227,1.06800043251e-09,2.51176297202,3.06586333952e-09
228,1.14062492385e-05,6.19386846724,4.18228822715e-06
229,1.58489319246e-09,4.48474822352,3.91621542104e-10
230,8.76712387297e-10,1.70368905342,1.24312064854e-09
231,1e-07,2.10063202129,1.08930706723e-07
232,8.76712387297e-10,1.51457031838,3.00192835939e-10
233,1.69266661504e-05,6.22142530406,4.60615931962e-06
234,1.58489319246e-09,5.78460583045,5.07015602887e-10
235,1.48398178897e-07,3.74249073661,2.22834388118e-09
236,4.84969342853e-10,1.08042736447,1.59711933414e-09
237,4.54090961097e-08,3.05253983635,2.8323121012e-10
238,0.0001,7.23072970338,3.44965348132e-05
239,2.86512026966e-06,3.86247434253,2.06902191745e-06
240,3.26802758941e-07,2.11868686157,1.49980908489e-06
241,5.90783791159e-10,6.38455999312,3.25699735507e-09
242,1e-10,3.32844253497,2.36766219389e-09
243,1e-10,2.00365092757,2.21967497899e-10
244,5.90783791159e-07,1.12996723112,1.86338167285e-07
245,2.51188643151e-08,3.97889178922,2.63011757988e-08
246,4.84969342853e-07,3.71790303942,1.40319893193e-07
247,1e-10,1.30798230489,2.2094723574e-10
248,4.25178630338e-06,4.34692357796,1.38550377597e-06
249,1.48398178897e-10,0.585903062001,6.43472017229e-10
250,0.0001,3.75646192231,8.90867802065e-05
251,3.72759372031e-05,4.05431034953,1.96379503296e-07
252,5.53168119762e-08,2.71452200434,1.14040233406e-07
253,7.19685673001e-10,0.703517807927,1.93858125854e-09
254,2.51188643151e-05,2.20120726917,1.09717297677e-05
255,5.17947467923e-09,4.50671565377,2.9299761981e-09
256,2.35195263507e-09,0.778624954954,3.80496961862e-10
257,2.68269579528e-07,3.57982183048,1.76212857459e-08
258,1.30102521691e-06,2.71813030122,1.3778382712e-05
259,5.17947467923e-09,0.870817176572,4.51304378528e-09
260,1.80776867696e-07,3.28979379111,5.29877930987e-10
261,1.06800043251e-09,1.11449368543,8.27998527442e-10
262,1e-10,0.516763488527,1.19383864605e-10
263,3.98107170553e-10,1.01336441881,6.52228570992e-10
264,1.21818791201e-07,3.06903733606,6.47574816159e-08
265,4.54090961097e-08,2.50490973853,1.68890167252e-07
266,6.3095734448e-06,5.00895919732,2.2184761863e-05
267,1.69266661504e-08,1.97868876976,2.21378231451e-08
268,1e-10,4.20274882401,1.10107276173e-09
269,1e-10,8.41909646283,5.35315839848e-05
270,0.0001,5.25238304985,9.39551336374e-06
271,6.3095734448e-09,5.08705737776,1.74344163691e-07
272,3.98107170553e-10,1.58283087608,7.17438187947e-10
273,1.30102521691e-09,0.86637871927,4.18018989041e-09
274,5.90783791159e-10,1.75877452582,3.22288176559e-09
275,0.0001,7.50516729996,3.43058958967e-05
276,0.0001,3.65574458048,4.00463300829e-05
277,1.93069772888e-06,1.21161235862,1.39676609768e-05
278,1.30102521691e-06,3.7247399778,7.45419891953e-08
279,0.0001,4.68250763876,3.6050394627e-05
280,2.68269579528e-07,1.7288457324,2.70394726303e-08
281,4.25178630338e-06,1.79760533479,4.28770112234e-07
282,3.26802758941e-07,4.07559117088,3.48093806832e-05
283,5.53168119762e-08,3.99837697995,4.97244830586e-08
284,1.14062492385e-05,5.08518540261,5.01965671811e-06
285,7.19685673001e-10,1.04771758002,2.3582207092e-10
286,9.36329208824e-06,3.41735466343,8.82131491948e-07
287,1.69266661504e-08,1.52835350954,1.59790322381e-08
288,0.0001,4.18560347335,8.838981261e-05
289,3.49025487896e-06,3.29113429412,6.78544037047e-06
290,9.36329208824e-09,1.55080068814,5.36186523216e-10
291,2.35195263507e-09,0.840497836244,4.60161042824e-09
292,1.06800043251e-06,4.80174756602,5.26279940168e-09
293,5.17947467923e-09,1.78567974202,2.06736770746e-09
294,1e-10,0.96982559569,1.80252895811e-10
295,1.69266661504e-08,1.04971988986,1.50176829575e-08
296,2.51188643151e-08,2.32142116135,6.7125181844e-09
297,1e-10,4.47446917355,3.83507301482e-09
298,6.3095734448e-09,2.00557122106,4.03019041808e-10
299,2.20220194999e-07,2.95744593892,3.37122257084e-07
300,4.84969342853e-07,1.40161891279,1.30097038719e-07
301,1e-10,1.28514713057,1.10452900867e-10
302,3.98107170553e-10,1.0024356207,8.86982017503e-10
303,1.38949549437e-05,1.87189658046,7.40587918637e-07
304,0.0001,5.94174184832,3.14626763887e-05
305,2.20220194999e-10,6.54341958775,4.81783742589e-09
306,0.0001,5.35161006832,5.78320828709e-05
307,7.6862461004e-09,3.37930373495,2.54804513243e-09
308,4.54090961097e-08,0.82633987913,5.60961858788e-09
309,1.21818791201e-07,2.73077578759,1.18825932049e-07
310,2.0619860095e-08,2.33022178474,8.31596562866e-09
311,3.05994968721e-08,0.845868574084,1.29268496611e-07
312,1.93069772888e-09,0.962437824735,3.76035297453e-09
313,3.49025487896e-09,2.25295129602,1.03540941289e-10
314,0.0001,5.24292989829,6.72090021343e-05
315,0.0001,2.65541473672,1.15896695804e-05
316,7.19685673001e-07,4.57343059887,4.55630846425e-08
317,3.98107170553e-10,6.49015730781,2.30378859209e-10
318,1e-10,2.27116263793,3.57332487686e-10
319,2.0619860095e-08,4.30655214978,2.00958637967e-09
320,5.53168119762e-08,1.632674138,4.36308228288e-08
321,6.3095734448e-09,4.55136093535,1.96754201336e-09
322,9.36329208824e-09,1.45999926257,1.01511735448e-08
323,1.58489319246e-06,2.39519791092,1.43453852742e-06
324,4.54090961097e-05,5.53410316586,3.2764894917e-07
325,3.72759372031e-05,1.66947641936,2.94344484372e-05
326,1e-10,7.08705544196,9.93433213403e-06
327,1e-10,7.90708103735,6.05357601608e-09
328,8.76712387297e-10,1.15307478508,8.51979429922e-09
329,2.20220194999e-10,0.83906479775,2.74643434277e-10
330,1.21818791201e-07,2.37705544839,1.04080511398e-07
331,1.30102521691e-09,4.15293773137,1.2604657996e-09
332,8.76712387297e-07,4.56564381833,9.27832971072e-09
333,1.48398178897e-07,3.61665306841,1.21720136197e-05
334,4.25178630338e-09,0.864325957959,5.95325352833e-09
335,7.19685673001e-10,2.44976731001,3.03323540167e-10
336,1.93069772888e-06,2.20000269564,2.93843551606e-06
337,1.06800043251e-09,1.47444104703,3.94159794604e-10
338,4.25178630338e-06,4.75324571287,1.16059339643e-05
339,8.20891415964e-05,4.47455739982,6.49071015432e-06
340,1.30102521691e-06,4.77527177803,1.19761356282e-06
341,6.3095734448e-09,1.77157692582,3.04876856698e-09
342,2.20220194999e-07,0.570177181024,3.35122612747e-07
343,1.06800043251e-06,2.74586880774,2.26800415186e-06
344,5.17947467923e-06,2.83325367455,2.88979070028e-07
345,4.84969342853e-10,3.86324591239,1.30826437576e-09
346,3.05994968721e-05,3.16910404437,1.90203476239e-06
347,4.25178630338e-06,4.3486006373,1.19353269066e-05
348,0.0001,7.93473060779,1.24670155561e-06
349,8.20891415964e-08,1.42083953363,7.34097583333e-07
350,8.76712387297e-10,1.42446033898,2.64368511229e-10
351,5.53168119762e-05,4.3159786735,1.06899868545e-05
352,1.38949549437e-05,4.11591728821,1.30773843101e-05
353,1.93069772888e-06,2.69672773753,2.80695013727e-06
354,1.38949549437e-05,4.28495729598,2.85698827184e-06
355,6.73862716803e-08,3.50674897883,2.57500840546e-07
356,2.35195263507e-06,5.07932498345,1.56783465811e-06
357,1.80776867696e-07,1.07253509152,8.16051550422e-08
358,2.35195263507e-09,4.89251034531,8.66735101798e-07
359,1e-07,3.24777158969,8.70626662999e-08
360,5.90783791159e-10,2.22443905648,1.2074993177e-09
361,2.35195263507e-06,4.91671917797,1.49080707707e-06
362,1.14062492385e-08,2.23886032604,1.38574816039e-08
363,3.72759372031e-05,5.63956481212,7.16394422993e-06
364,8.20891415964e-08,2.42446276606,6.36053948117e-08
365,3.05994968721e-08,3.20195905253,4.11835130293e-08
366,0.0001,5.53780744312,5.49478210551e-05
367,2.35195263507e-09,4.59399380055,3.50605206676e-10
368,3.26802758941e-07,2.85064764712,3.84666886003e-06
369,1e-10,4.9388637364,3.57404648302e-09
370,1e-10,1.70421736235,3.87855520653e-10
371,3.49025487896e-09,2.51654023967,5.76332111554e-09
372,1e-10,2.16957898033,1.56846775797e-10
373,8.20891415964e-05,7.36201389294,1.01194165764e-05
374,3.98107170553e-07,0.060891785124,4.0829609868e-07
375,2.51188643151e-05,2.60230575442,5.17471010262e-06
376,3.72759372031e-08,0.71139765703,1.4638730173e-09
377,5.90783791159e-10,1.27774982156,4.26456302477e-10
378,2.0619860095e-08,3.45995174642,1.97012763652e-06
379,3.05994968721e-08,0.847994851581,3.47995792709e-08
380,2.20220194999e-07,3.69732427893,5.71876572124e-05
381,8.20891415964e-05,6.71430253405,9.99493937501e-06
382,3.26802758941e-10,3.74202905599,1.37733818382e-10
383,1.38949549437e-08,2.14825054117,2.17014717711e-08
384,5.53168119762e-05,4.70099996964,4.17939103373e-06
385,3.98107170553e-10,7.58426508924,7.77695681108e-05
386,2.51188643151e-05,4.24343398651,2.20012257433e-05
387,4.25178630338e-06,2.84797567639,1.52237822401e-06
388,8.76712387297e-10,1.19779230424,1.86594440956e-10
389,3.72759372031e-05,2.9793846823,1.25953998016e-05
390,2.35195263507e-06,2.35564492429,1.15689411501e-07
391,1e-10,8.00482515332,4.62366770953e-05
392,9.36329208824e-06,3.44747705487,3.56772462656e-05
393,1.48398178897e-07,3.78584705766,7.72482849971e-07
394,1.14062492385e-08,2.33915182489,9.77741829643e-09
395,8.76712387297e-07,3.46567025773,5.77168995983e-08
396,1.14062492385e-05,3.98337958593,2.25593109981e-05
397,0.0001,3.99591969387,5.83918708413e-05
398,4.84969342853e-10,0.904698813796,1.0146490522e-10
399,5.53168119762e-08,3.52461262807,3.35822107388e-07
400,3.98107170553e-10,5.37872821844,8.70361778645e-08
401,4.54090961097e-05,6.80309052277,1.89860402303e-05
402,2.86512026966e-06,2.5193391318,8.938694549e-06
403,5.17947467923e-09,0.538952413432,1.30817864794e-08
404,8.76712387297e-10,1.44532469668,2.45500386911e-09
405,7.6862461004e-06,2.94759743284,2.92014228581e-07
406,1.14062492385e-05,5.58486723087,1.41565570413e-05
407,0.0001,4.91218989916,2.98591026159e-05
408,2.86512026966e-09,1.3760533515,4.5651622736e-09
409,0.0001,4.74374939842,2.94159872065e-05
410,1e-10,3.02069551901,5.77087705705e-09
411,5.53168119762e-08,2.63352325336,4.80130626231e-08
412,4.54090961097e-08,0.936922023025,3.31228905809e-08
413,0.0001,4.2570771184,8.7816354127e-05
414,2.86512026966e-06,5.13393411443,7.07337397008e-07
415,0.0001,5.75955065773,3.85767047932e-05
416,1.69266661504e-08,2.18562726789,3.25895108642e-08
417,4.25178630338e-09,2.14741562886,4.92064254871e-09
418,1e-10,1.97140238552,3.25032459933e-10
419,0.0001,6.27174072087,2.88783276765e-05
420,1.48398178897e-07,2.25466188512,3.42471519268e-08
421,3.05994968721e-05,1.36509464855,7.0341758569e-06
422,4.84969342853e-07,3.43377951837,4.13305122625e-06
423,1.21818791201e-07,1.45513074673,1.45178564941e-07
424,1.80776867696e-07,3.23833761459,4.98784983688e-07
425,1.58489319246e-06,3.87937092808,4.37485599082e-07
426,1e-10,7.78911124824,1.37302029792e-09
427,1.06800043251e-06,4.16393770474,4.56343837273e-06
428,6.73862716803e-05,4.16241746277,4.87832304305e-06
429,2.86512026966e-06,3.42299386361,8.42847725461e-06
430,1e-10,1.34506492517,1.54025028778e-10
431,6.3095734448e-09,1.66979530669,3.22335094556e-09
432,6.73862716803e-08,2.26163037919,5.44035733935e-07
433,4.84969342853e-07,3.81327358728,1.40729498468e-06
434,2.68269579528e-07,1.99399941082,3.54074105913e-07
435,6.73862716803e-05,6.41258780008,3.02236372017e-05
436,8.76712387297e-10,3.34520992753,1.85352422217e-09
437,1.69266661504e-05,5.19161397128,3.38432516878e-06
438,1.58489319246e-06,3.75587467428,1.55071264669e-07
439,1.93069772888e-09,1.40276011513,7.46979955342e-09
440,1.14062492385e-05,2.23305257316,3.46643785836e-05
441,4.54090961097e-05,2.21078164704,2.63963412456e-05
442,9.36329208824e-06,2.40551426897,1.22487305436e-09
443,3.05994968721e-05,3.20957731659,5.9136320058e-05
444,9.36329208824e-09,1.97477746086,6.62115775779e-09
445,1e-10,7.72844712174,2.0326697172e-09
446,7.19685673001e-07,2.85906497263,2.14247468696e-06
447,0.0001,4.36141900441,1.02806028131e-05
448,1.38949549437e-05,4.2394232851,5.42581451858e-05
449,7.19685673001e-10,4.08883724711,9.63031822879e-05
450,8.20891415964e-05,4.15804792802,4.27742127084e-05
451,0.0001,4.23748488991,4.33360777911e-05
452,2.51188643151e-08,0.950571436701,3.45590821827e-08
453,1.06800043251e-09,1.34782642353,1.19096618602e-09
454,1.38949549437e-05,3.07733892457,1.41902177442e-06
455,0.0001,5.12786309756,1.62851395883e-05
456,1.80776867696e-07,2.52047167242,2.29804789659e-07
457,8.20891415964e-08,2.40245662333,1.36236426701e-08
458,2.51188643151e-05,2.5218752887,8.4349843275e-06
459,1e-10,2.92647794152,3.49164847687e-10
460,1.48398178897e-07,1.98811055406,2.10859175386e-09
461,1.30102521691e-09,1.62039702199,4.75336579766e-09
462,8.20891415964e-05,5.29772240164,3.35888511232e-05
463,3.26802758941e-10,4.08825252961,3.60246205549e-10
464,1.48398178897e-07,4.10119932487,8.53248577645e-05
465,2.0619860095e-08,0.927994436991,4.20110029323e-08
466,4.54090961097e-08,4.28937817808,5.2356334198e-05
467,1.48398178897e-10,1.37806919026,1.07051781673e-10
468,8.20891415964e-08,2.77181558361,1.07161072911e-07
469,3.05994968721e-05,5.12655665101,9.15314471347e-06
470,1e-10,9.94987174951,2.60748560594e-10
471,2.0619860095e-08,3.07611651056,2.96805568997e-09
472,4.84969342853e-07,2.70116356725,2.48414563737e-05
473,3.26802758941e-07,3.53554326186,1.57625849465e-06
474,2.51188643151e-08,4.12028865995,6.86490320394e-06
475,0.0001,4.22720417677,5.10889749702e-05
476,1e-10,7.62425752388,1.57068643956e-08
477,1e-07,2.90959080072,1.0443525023e-06
478,1e-10,1.24520156634,1.21958047884e-10
479,3.26802758941e-07,1.975279805,1.21736697844e-07
480,7.6862461004e-09,4.66677219346,2.87434492686e-07
481,2.86512026966e-09,1.6455929753,2.33017220616e-10
482,2.35195263507e-09,0.876815558338,1.26270473472e-09
483,9.36329208824e-09,2.11106877624,5.87639908808e-09
484,5.90783791159e-07,1.16450764864,3.30811718162e-07
485,0.0001,6.17964130631,9.17704074602e-05
486,2.86512026966e-06,4.92065711939,9.40419838685e-09
487,1.48398178897e-07,2.5123015595,6.77342343982e-07
488,1e-10,4.6120750011,2.99657530514e-09
489,6.73862716803e-05,4.87321782527,6.58867109207e-06
490,5.53168119762e-05,4.21841665579,2.12848029778e-06
491,8.20891415964e-05,4.17800270745,1.81001332039e-05
492,4.25178630338e-06,3.54452491134,1.65436838631e-05
493,1e-10,6.75352973321,2.09252398233e-09
494,6.3095734448e-09,1.13950300989,1.1255155594e-08
495,2.0619860095e-05,6.3121261063,1.09490796673e-05
496,1e-10,1.43420120796,5.82546413596e-10
497,3.49025487896e-09,0.593026322152,1.4722192638e-09
498,1e-07,3.85083057867,8.16850514991e-06
499,0.0001,5.47294839506,5.01023315044e-05
