,fit_KD,fit_KD_std,true_KD
48,1.69266661504e-05,0.176689346132,9.16689423357e-06
49,1.06800043251e-06,0.0073821036517,9.77738532454e-07
50,8.20891415964e-05,0.190134802888,2.36502445441e-05
51,2.20220194999e-07,0.0679072391103,2.10548098311e-07
52,1.30102521691e-06,0.0538325952902,1.25200819145e-06
53,0.0001,1.14509224541,2.10921369858e-05
54,1.48398178897e-10,0.133697440775,1.90355724023e-10
55,2.20220194999e-07,0.00123214658042,2.02967995829e-07
56,1e-07,0.0175689941175,7.35105749145e-08
57,2.20220194999e-10,0.243303335379,2.83504012986e-10
58,4.25178630338e-09,2.41988283633e-05,4.97714849301e-09
59,2.68269579528e-10,0.297154472789,4.96311431185e-10
60,2.0619860095e-05,0.611121991146,7.84399476328e-06
61,1.21818791201e-07,0.0768630947852,9.6991179172e-08
62,2.68269579528e-07,6.02923271718e-09,2.30841973266e-07
63,2.20220194999e-07,0.000741445272025,1.91373464154e-07
64,6.73862716803e-05,0.140318178463,9.35873159053e-06
65,0.0001,0.0798538045378,7.87184953693e-05
66,2.0619860095e-05,0.199286271199,8.11905553872e-06
67,1.58489319246e-06,0.0564851565129,1.58436804747e-06
68,2.35195263507e-06,0.00224031921529,2.48725527779e-06
69,1e-07,0.00309503116567,8.53343298479e-08
70,1e-10,0.117988746558,1.50609081748e-10
71,3.98107170553e-10,0.113167339527,5.16095546401e-10
72,1e-07,0.0498344187358,9.87469403082e-08
73,2.0619860095e-05,0.253870674812,8.87837420081e-06
74,2.51188643151e-05,0.235906729468,1.86373858146e-05
75,1.21818791201e-07,0.0627736339798,1.11619532626e-07
76,1e-10,0.0467394310366,1.26873340744e-10
77,1.21818791201e-07,0.124282199837,7.20392320278e-08
78,2.51188643151e-08,0.0972194333013,2.95088966159e-08
79,1.80776867696e-10,0.120828010504,3.23865354983e-10
80,4.25178630338e-06,0.0313843381132,3.73070457525e-06
81,5.90783791159e-07,0.165707963212,5.74597850667e-07
82,7.6862461004e-09,0.00015839995373,7.88713511709e-09
83,1.14062492385e-05,0.178665835804,5.25259163693e-06
84,2.86512026966e-09,0.287750370183,1.300652847e-09
85,4.84969342853e-07,0.142037039768,5.60510901292e-07
86,0.0001,0.0505949508338,8.72226190573e-05
87,0.0001,0.288094155798,2.16983050655e-05
88,0.0001,0.490640708752,5.42385123558e-05
89,1.58489319246e-06,0.000532355101071,1.48890044565e-06
90,2.35195263507e-06,0.0666949653434,2.188437555e-06
91,1.93069772888e-09,0.0260667703418,4.22064180166e-09
92,0.0001,0.130239441227,2.62403008108e-05
93,4.25178630338e-09,0.130318355044,5.6991735349e-09
94,1.48398178897e-07,0.126139515507,1.15256740609e-07
95,0.0001,0.288097494401,2.25854511882e-05
96,2.20220194999e-07,0.00619335791982,2.76691304947e-07
97,4.84969342853e-10,0.122780364533,4.13715128848e-10
98,0.0001,0.0573897154628,3.33914544807e-05
99,5.53168119762e-08,0.0146453230868,3.3973166926e-08
100,5.53168119762e-08,0.00551028625455,5.73782997568e-08
101,4.84969342853e-07,7.73944383608e-07,4.19384800183e-07
102,8.20891415964e-05,0.362267998657,3.54492138386e-05
103,1.06800043251e-09,0.0312593161021,1.11602316731e-09
104,3.72759372031e-08,0.128072964838,5.31128972543e-08
105,3.49025487896e-09,0.000316654353843,3.54167065284e-09
106,3.05994968721e-08,0.233934285676,7.60132945977e-08
107,1.38949549437e-05,0.149041345877,6.73263151586e-06
108,3.49025487896e-06,0.485581754546,1.55195308753e-06
109,2.35195263507e-09,0.0178466888206,4.26949880429e-09
110,1e-07,2.98886558411e-05,9.01156385786e-08
111,1e-10,0.0778632135475,1.61867119657e-10
112,2.68269579528e-07,0.000305216051102,2.02920292596e-07
113,4.54090961097e-08,0.00135249304194,4.58532021114e-08
114,8.76712387297e-07,1.03230540661,1.70558348941e-06
115,0.0001,0.143774236423,7.24406987502e-05
116,1.21818791201e-10,0.0950805389797,1.03438939953e-10
117,8.76712387297e-10,0.110370883121,9.22177941601e-10
118,2.51188643151e-08,0.0252515604579,2.16078939989e-08
119,1.58489319246e-06,0.419706805257,1.32331463965e-06
120,6.3095734448e-06,0.0743760301715,5.26698491104e-06
121,7.19685673001e-10,0.000492163222193,9.73434944267e-10
122,5.53168119762e-08,0.0229570632482,4.27329065326e-08
123,7.19685673001e-10,0.106155607954,9.74544897531e-10
124,1.14062492385e-08,7.70756548681e-05,1.47456850317e-08
125,1.30102521691e-09,0.574811444063,1.23262067545e-10
126,5.17947467923e-06,0.129801163468,3.12185453042e-06
127,1.06800043251e-09,0.0452251748378,1.21244762381e-09
128,8.76712387297e-07,0.00696093007154,7.31912718977e-07
129,2.20220194999e-10,0.0376946656636,1.35824575803e-10
130,2.51188643151e-05,0.177986448143,9.99163916666e-06
131,9.36329208824e-06,0.0293490217601,6.13623696856e-06
132,2.20220194999e-10,0.118098804161,1.74139708356e-10
133,0.0001,0.150682093355,5.13357879671e-05
134,3.98107170553e-10,0.0535809448443,7.48313624653e-10
135,1.21818791201e-07,0.0683809937534,1.39064161728e-07
136,4.84969342853e-10,0.0587169991286,5.81940746571e-10
137,1.38949549437e-08,0.167073058084,2.69264691286e-08
138,1e-10,0.173276675848,1.98783847167e-10
139,7.6862461004e-06,0.096674814261,7.51956198813e-06
140,8.76712387297e-10,0.095575439452,1.15212905197e-09
141,0.0001,0.0878364971886,8.9444143509e-05
142,3.49025487896e-06,0.12708424088,2.72826115632e-06
143,1.30102521691e-09,0.302528786457,4.82240143421e-10
144,6.73862716803e-08,0.267756923897,3.41023005441e-08
145,3.49025487896e-06,0.111756410034,2.69792673391e-06
146,4.25178630338e-06,0.0787977943862,3.50700565572e-06
147,1.58489319246e-09,0.0197013134416,1.26061147706e-09
148,0.0001,1.01890113941,3.97667802969e-05
149,2.20220194999e-10,0.138311403026,1.72472788797e-10
150,1.58489319246e-06,0.0391024579494,1.35143913714e-06
151,2.68269579528e-10,0.190031036028,1.80039053096e-10
152,5.17947467923e-06,0.156310696048,3.57595632619e-06
153,1.38949549437e-05,0.15529856774,7.03262041477e-06
154,0.0001,0.0194843288847,3.31214267116e-05
155,0.0001,0.0347911337932,6.62292848758e-05
156,0.0001,0.319701983947,3.05287906674e-05
157,3.26802758941e-07,0.0223274654193,3.51947686044e-07
158,1.30102521691e-06,0.242230097222,2.14834809544e-06
159,6.3095734448e-09,0.0282287015657,6.93575312751e-09
160,1.21818791201e-07,0.123844611387,1.17187906236e-07
161,0.0001,0.0836852042229,2.78564381913e-05
162,3.05994968721e-05,0.073827701402,5.30731870995e-06
163,6.3095734448e-06,0.478909524415,5.51709510414e-06
164,5.53168119762e-05,0.299432333668,1.14473274158e-05
165,1.30102521691e-09,0.0111426702386,1.71985412521e-09
166,3.49025487896e-06,0.092829718345,7.60125611433e-05
167,0.0001,0.077050701869,4.73643965059e-05
168,5.17947467923e-06,0.15923629769,7.62559249989e-05
169,7.19685673001e-10,0.0733087484644,1.02929109415e-09
170,1e-10,0.152635262117,1.4165730612e-10
171,1.14062492385e-08,0.045216172887,1.18910167738e-08
172,6.73862716803e-08,0.0777460429964,6.03224410334e-08
173,1.48398178897e-10,0.139248158914,1.42532356071e-10
174,8.76712387297e-10,0.163716649907,9.90681790737e-10
175,2.51188643151e-05,0.206688206181,1.1737220706e-05
176,1.48398178897e-10,0.0820572111019,1.62861051454e-10
177,2.20220194999e-07,0.27060417298,1.47154740276e-07
178,8.20891415964e-05,0.345021178649,5.33662776141e-05
179,5.90783791159e-10,0.136675115938,7.39848565752e-10
180,2.86512026966e-09,0.08023565959,3.86400636282e-09
181,8.20891415964e-08,0.951835261031,3.39509546888e-07
182,2.68269579528e-10,0.246963421879,2.98127642691e-10
183,9.36329208824e-06,0.175693179938,6.58167392988e-06
184,0.0001,0.205782236606,9.47040839465e-05
185,4.54090961097e-05,0.27214149515,1.09419523015e-05
186,3.05994968721e-08,0.0471757546207,2.60518954329e-08
187,1.80776867696e-10,0.0201152680913,2.03485855173e-10
188,1.38949549437e-05,0.114148949945,8.05086120776e-06
189,2.68269579528e-07,0.155901072952,8.80432177666e-07
190,3.26802758941e-07,0.0115952559375,3.32678353564e-07
191,5.53168119762e-08,0.0394287970403,6.80339072975e-08
192,5.90783791159e-10,0.0547779585069,9.6730222549e-10
193,1.06800043251e-06,0.13090967652,9.74928004996e-07
194,0.0001,0.147614468318,2.57673009599e-05
195,4.54090961097e-08,0.041645274363,4.34154652614e-08
196,1.80776867696e-07,0.195648566797,4.65802571621e-08
197,1.69266661504e-05,0.230903244628,3.76828400888e-06
198,1.48398178897e-10,0.163402933751,1.43992529618e-10
199,6.3095734448e-09,0.242877401659,4.24401235382e-08
200,2.35195263507e-06,0.0479355792622,1.70130126953e-06
201,1.80776867696e-10,0.0707935477363,2.0579720434e-10
202,2.35195263507e-06,0.111436453361,2.20877871698e-06
203,4.84969342853e-10,0.0735057897392,2.7609992706e-10
204,2.86512026966e-06,0.055152816528,2.25011986286e-06
205,5.17947467923e-09,0.0647191158122,5.98091197173e-09
206,2.68269579528e-10,0.446679100479,2.00466575827e-10
207,1.58489319246e-06,0.0713001954932,1.30208554217e-06
208,8.76712387297e-10,0.171585336056,1.59023332679e-09
209,1e-07,0.0334937147531,9.17071016945e-08
210,1.38949549437e-08,0.0458939038337,1.23576685346e-08
211,7.19685673001e-07,0.154076104083,5.35543463415e-07
212,1.30102521691e-06,0.195667569741,5.7441576322e-07
213,1.21818791201e-10,0.133441485058,2.32144535218e-10
214,5.90783791159e-10,0.122170536441,7.20564133461e-10
215,1.80776867696e-07,0.0419929049464,1.5508504814e-07
216,5.90783791159e-07,0.114540236241,5.34942139957e-07
217,1.14062492385e-08,9.64905544794e-16,1.26175756094e-08
218,1.80776867696e-07,0.0258895055087,1.98477176017e-07
219,2.35195263507e-06,0.00675484839418,2.09796909462e-06
220,3.05994968721e-08,0.105298009,3.14435050675e-08
221,1.48398178897e-10,0.183138855137,1.35886867519e-10
222,0.0001,0.127433402607,4.15424480558e-05
223,0.0001,0.108286457466,5.67726688429e-05
224,0.0001,0.268555243409,7.09060645094e-05
225,0.0001,0.134787226693,4.96145066941e-05
226,7.6862461004e-09,0.103954459176,1.28154726458e-08
227,1.30102521691e-09,0.116408787924,1.35269042571e-09
228,1e-10,0.334408838778,2.53775249536e-10
229,8.76712387297e-07,0.306140866274,1.73011271416e-06
230,0.0001,0.434261098178,3.44348651294e-05
231,1.21818791201e-10,0.151854742307,4.42478474266e-10
232,6.3095734448e-09,0.131851898013,5.90807813044e-09
233,9.36329208824e-09,0.18775647858,2.24194005717e-09
234,5.53168119762e-05,0.65873345864,4.50229446778e-06
235,9.36329208824e-09,2.18621522933e-05,9.05120396304e-09
236,1.80776867696e-10,0.0867367499529,1.55867967192e-10
237,2.0619860095e-05,0.325246706899,1.17570179958e-05
238,2.51188643151e-05,0.290266370345,1.18083881278e-05
239,3.98107170553e-07,0.0265961379678,3.20703777921e-07
240,8.20891415964e-05,0.170794017079,2.99898154216e-05
241,1.69266661504e-08,0.1814255795,1.00491059339e-08
242,3.72759372031e-05,0.415749048288,2.32701323266e-05
243,4.84969342853e-07,0.0979396907444,5.96895197416e-07
244,5.53168119762e-08,0.00311307955431,5.43527891654e-08
245,0.0001,1.07417330593,5.39936446237e-05
246,6.3095734448e-09,0.000583702440637,7.00914298825e-09
247,1.06800043251e-09,0.127825302499,1.34637992929e-09
248,2.68269579528e-07,0.0774053354977,2.3895906883e-07
249,3.26802758941e-07,0.00016450564661,2.77411849857e-07
250,3.98107170553e-07,0.0141549256897,3.12386345546e-07
251,0.0001,0.0794918505364,8.67468342419e-05
252,8.20891415964e-08,0.0908768082642,5.25792410235e-08
253,7.19685673001e-10,0.095207018548,5.64495328817e-10
254,0.0001,0.147932221999,4.20804204989e-05
255,2.35195263507e-06,0.244597815161,1.78145830468e-06
256,4.54090961097e-05,0.331514110573,1.64712773363e-05
257,1.30102521691e-09,0.0581693484101,1.5359231627e-09
258,4.54090961097e-05,0.332378621773,1.37577893172e-05
259,1.30102521691e-09,0.00117072110109,1.42921874767e-09
260,3.05994968721e-08,0.0329590897095,3.05255952262e-08
261,1.58489319246e-09,0.00723105411685,1.42155636304e-09
262,0.0001,0.255412762892,2.58586372653e-05
263,2.20220194999e-10,0.0602720238769,5.37162360364e-10
264,3.05994968721e-08,0.000395202586263,3.19911860424e-08
265,2.51188643151e-05,0.44147714699,1.2542315437e-05
266,2.51188643151e-08,0.132087698735,2.3344952864e-08
267,5.90783791159e-10,0.100356861628,7.54322416445e-10
268,1.80776867696e-07,0.118331519795,1.44876242586e-07
269,3.72759372031e-08,0.161105533614,2.65223411505e-08
270,1.14062492385e-08,0.000296296982999,1.33165623075e-08
271,8.20891415964e-05,0.203741118865,3.2701107538e-05
272,4.54090961097e-08,0.0327182912273,4.89405199309e-08
273,1.58489319246e-09,0.0585028504762,2.13723115437e-09
274,4.54090961097e-08,0.00358282817513,3.31628043289e-08
275,4.84969342853e-10,0.238467428631,7.57436272494e-10
276,1.21818791201e-10,0.0468267577432,1.28339694516e-10
277,3.26802758941e-10,0.084173104429,5.61403311787e-10
278,1.58489319246e-06,0.0960127287082,9.99263699397e-07
279,0.0001,0.356144224454,2.39573576712e-05
280,1.80776867696e-07,0.00342632685443,1.60101222666e-07
281,1.30102521691e-09,0.00030247949226,1.75153034172e-09
282,3.05994968721e-05,0.534369966354,1.33705492699e-05
283,3.49025487896e-09,0.608774158516,1.90196400823e-09
284,3.98107170553e-07,0.0550557347139,4.59033768336e-07
285,1.21818791201e-10,0.145308473234,1.03668423294e-10
286,3.05994968721e-05,0.265328181515,1.46449276651e-05
287,7.19685673001e-07,0.0320519322331,6.60714105477e-07
288,2.0619860095e-05,0.233399884281,1.20342195608e-05
289,7.6862461004e-09,0.0922724278306,7.41415933753e-09
290,1.30102521691e-06,0.149146601606,1.3835404272e-06
291,1.30102521691e-06,0.00479194122829,1.37931968457e-06
292,0.0001,0.182647597791,2.34853082257e-05
293,1.93069772888e-06,0.0369951797895,1.96804919365e-06
294,1.93069772888e-09,0.00718237737022,2.67205201268e-09
295,2.86512026966e-09,0.137592740424,2.59327329351e-09
296,0.0001,0.170271073429,6.82460202489e-05
297,4.84969342853e-07,0.0731027659099,4.9147115865e-07
298,2.51188643151e-08,0.0122549649337,1.9089566145e-08
299,2.68269579528e-07,0.0229401659837,2.04276303323e-07
300,2.20220194999e-07,0.00968584543449,2.18934570663e-07
301,2.86512026966e-09,0.00226986983331,3.60103887392e-09
302,0.0001,0.101749359725,6.90073626141e-05
303,2.68269579528e-10,0.105973003993,1.92002212852e-10
304,5.17947467923e-09,0.0453915041138,5.34186907451e-09
305,1.48398178897e-07,0.119029141228,1.83486849346e-07
306,1.21818791201e-10,0.133069120127,1.40033093324e-10
307,2.0619860095e-05,0.35267856751,8.46221584588e-06
308,1.14062492385e-05,0.135217333497,6.44916843709e-06
309,1.69266661504e-05,0.19463490331,1.02812491737e-05
310,0.0001,0.149760447562,5.85140512151e-05
311,2.0619860095e-08,3.38966510628e-10,2.14074910756e-08
312,3.72759372031e-05,0.309220068207,1.64484066418e-05
313,8.20891415964e-05,0.308440834014,3.48455213291e-05
314,5.53168119762e-08,0.00192628120587,3.86426813944e-08
315,1.69266661504e-05,0.130538632446,1.22377041557e-05
316,3.05994968721e-05,0.646555998601,2.37299989465e-05
317,0.0001,1.09748758513,4.21676904917e-05
318,1.80776867696e-07,0.000332819987135,1.188389438e-07
319,0.0001,0.652122525562,3.9621143692e-05
320,7.19685673001e-07,0.0368716169376,4.08561462781e-07
321,1.48398178897e-07,0.272102800414,8.31344384902e-07
322,1.38949549437e-08,0.0725062699117,1.51501535094e-08
323,1.93069772888e-06,0.0562184196451,1.10860764757e-06
324,1.14062492385e-05,0.212220011469,7.71512330305e-06
325,5.90783791159e-10,0.0180803339224,8.07790600238e-10
326,0.0001,0.319700398982,5.12410791162e-05
327,2.35195263507e-06,0.298687346785,1.17452134499e-05
328,3.98107170553e-10,0.0268413260937,3.50733690548e-10
329,0.0001,0.0605124253443,5.93563008398e-05
330,3.05994968721e-08,0.0474944378152,3.26455436844e-08
331,8.20891415964e-05,0.110547257218,1.72488216732e-05
332,1.38949549437e-05,0.573807475987,1.56288874164e-06
333,2.20220194999e-07,0.0915690235328,3.09795212155e-07
334,1e-10,0.0654502882144,1.03623865522e-10
335,0.0001,0.388460747793,4.45807098109e-05
336,1.58489319246e-06,0.053812212334,1.12097187079e-06
337,0.0001,0.0782143891026,9.15167018443e-05
338,1.58489319246e-09,0.121449453991,2.34319159296e-09
339,1.48398178897e-10,0.132773460384,1.32956313174e-10
340,9.36329208824e-09,0.182286318965,7.50607301897e-09
341,1e-07,0.0254988896258,9.01327301398e-08
342,1e-10,0.00615290687208,1.41322722834e-10
343,3.72759372031e-08,0.00997278852264,4.19351868326e-08
344,1.48398178897e-07,0.033827318689,1.29445755302e-07
345,0.0001,0.376089539824,3.74627306869e-05
346,0.0001,0.0979347100878,3.71025484067e-05
347,2.35195263507e-06,0.142863722942,1.20584986333e-06
348,1.58489319246e-06,1.01977883443,1.31700535665e-06
349,2.68269579528e-07,0.0389173696038,2.12281814274e-07
350,1.21818791201e-07,0.031555823168,1.13110642869e-07
351,2.20220194999e-07,0.0626962219297,3.74397478985e-07
352,6.73862716803e-08,0.00538403298724,5.90631734815e-08
353,1.80776867696e-10,0.270655644611,2.15606196896e-10
354,4.25178630338e-09,0.00882930833041,5.11046105758e-09
355,5.90783791159e-10,0.162771577655,5.80516891259e-10
356,3.05994968721e-08,0.323476006227,2.23470447961e-08
357,0.0001,0.031563680236,2.70028593128e-05
358,8.20891415964e-08,0.136612925029,5.57827854127e-08
359,4.54090961097e-08,0.0821832004157,3.85687444728e-08
360,0.0001,0.080265123801,2.71376646145e-05
361,0.0001,1.26815370239,9.98532425061e-05
362,7.6862461004e-06,0.192097856048,6.30128926065e-06
363,5.90783791159e-07,0.0530940965673,4.25356985806e-07
364,1.48398178897e-10,0.143251553563,1.86269174772e-10
365,1.06800043251e-06,0.0377408811873,1.06269500212e-06
366,1.69266661504e-08,0.0152704890176,1.32229409734e-08
367,5.17947467923e-06,0.161912265666,7.89033429132e-06
368,3.26802758941e-07,0.144161477178,2.56892713674e-07
369,0.0001,0.280516786502,8.42315136702e-05
370,3.98107170553e-10,0.135463308407,5.61540693509e-10
371,4.84969342853e-10,0.107349413535,2.77417671512e-10
372,2.51188643151e-05,0.189627358343,7.64922342705e-06
373,0.0001,0.833869822201,5.49699329949e-05
374,2.35195263507e-06,1.97129812077e-09,1.79590327813e-06
375,8.76712387297e-10,0.0152857076584,1.1037243544e-09
376,3.26802758941e-10,0.0603319493615,2.8203131987e-10
377,6.3095734448e-09,2.91816643701e-06,7.23083344771e-09
378,8.20891415964e-08,0.0281268236626,8.80278842601e-08
379,6.3095734448e-06,0.0215415513589,4.31464568991e-06
380,3.49025487896e-09,0.00698463382337,5.45078376731e-09
381,1.58489319246e-06,0.102679298493,1.42239648739e-06
382,1.58489319246e-06,0.024950379614,1.42228367318e-06
383,0.0001,0.0907915701649,2.4476181309e-05
384,9.36329208824e-06,0.0872807350726,5.57680572953e-06
385,1.30102521691e-06,0.147837003102,1.00420704604e-06
386,2.35195263507e-09,0.0433710502947,3.43500032812e-09
387,0.0001,0.117147383928,5.13545237844e-05
388,3.98107170553e-07,0.00601440982683,4.05714695819e-07
389,1.30102521691e-06,0.0686572046482,1.38573302254e-06
390,1e-07,0.00497965512117,7.58512538535e-08
391,3.72759372031e-05,1.22453278105,9.20274482324e-06
392,7.19685673001e-10,0.121170601179,1.04067504706e-09
393,1.30102521691e-06,0.206729686264,2.47356799475e-06
394,1.80776867696e-07,0.000791859091845,1.72482969451e-07
395,3.05994968721e-05,0.372548170882,1.2015442072e-05
396,3.72759372031e-08,0.0829019999491,3.49424356651e-08
397,2.35195263507e-09,0.12930917132,3.33451055417e-09
398,8.20891415964e-05,0.298871375712,1.87039908843e-05
399,6.73862716803e-05,0.1469867287,9.64614601684e-06
400,7.19685673001e-10,0.149610941048,7.89055375202e-10
401,3.49025487896e-06,0.239439572301,1.8198143987e-06
402,3.49025487896e-09,0.0121905004764,4.28068215023e-09
403,0.0001,0.0176490023836,8.9375545434e-05
404,4.84969342853e-07,0.031797929024,4.60550897634e-07
405,2.68269579528e-10,0.0306822462062,2.20044875548e-10
406,8.20891415964e-08,0.120260999042,9.18210636121e-08
407,8.76712387297e-07,0.0190447318632,8.60872769895e-07
408,1.14062492385e-05,0.155584850804,7.85673489161e-06
409,2.20220194999e-10,0.233173584502,2.16783344233e-10
410,3.49025487896e-09,0.0166871042887,3.75492217097e-09
411,5.53168119762e-08,0.00112201302514,7.11288081113e-08
412,1e-10,0.0271650570669,1.50502907382e-10
413,1.93069772888e-09,0.0102787630632,2.21698329717e-09
414,2.51188643151e-05,0.301519211588,7.25434243043e-06
415,0.0001,0.300346610535,5.63917174453e-05
416,2.0619860095e-08,0.0133810601569,1.67738406625e-08
417,1.93069772888e-09,0.000407164142925,2.38259444985e-09
418,1.48398178897e-07,0.084062737129,1.80342449908e-07
419,1.80776867696e-07,0.0648578042007,1.53890144705e-07
420,1.48398178897e-10,0.115670610365,1.78496904027e-10
421,2.68269579528e-10,0.000273226038314,3.60396735218e-10
422,3.98107170553e-10,0.0733345736925,5.03540485585e-10
423,0.0001,0.0954960287582,4.74912822641e-05
424,3.26802758941e-07,0.104059891835,3.0694247832e-07
425,2.0619860095e-05,0.17658162947,1.01418478726e-05
426,8.76712387297e-07,0.202011837093,1.03186868713e-06
427,2.0619860095e-08,0.12193130711,1.77491850317e-08
428,4.25178630338e-06,0.0578424868387,2.76748622765e-06
429,3.05994968721e-05,0.0423332168966,5.48131187178e-06
430,1.48398178897e-07,0.0181701540719,1.49311586249e-07
431,1.80776867696e-10,0.0573775314591,1.58675309171e-10
432,3.26802758941e-07,0.0172253347251,2.73033056544e-07
433,1.69266661504e-05,0.75455411096,2.92884530573e-05
434,1.21818791201e-07,0.0116809977411,1.24516509781e-07
435,5.17947467923e-09,0.126045555847,7.23485815884e-09
436,3.26802758941e-07,0.0289620048729,2.32747251238e-07
437,3.49025487896e-09,0.0216947158223,4.1462529865e-09
438,2.86512026966e-06,0.156556647168,2.54045160941e-06
439,1.80776867696e-10,0.0327082645068,2.22538176504e-10
440,2.20220194999e-07,0.00831059284381,1.99358917341e-07
441,3.98107170553e-10,0.113680477115,5.56777892697e-10
442,1e-10,0.00123813199666,1.16698951659e-10
443,0.0001,0.053816268951,3.99976808316e-05
444,3.49025487896e-06,0.0930252648293,2.32758454458e-06
445,0.0001,1.63238384064,6.44379539184e-05
446,3.49025487896e-09,0.009891183256,3.46011588381e-09
447,2.51188643151e-08,0.000142858466633,1.91655619608e-08
448,1e-10,0.264252813503,2.14938854547e-10
449,3.05994968721e-08,0.000116211112068,2.12921029131e-08
450,5.90783791159e-07,0.0152058095597,5.89113418377e-07
451,5.53168119762e-08,0.128239522839,4.83470345017e-08
452,1.48398178897e-10,0.1182645986,1.70263514218e-10
453,1.48398178897e-07,0.0258767252683,1.38791410333e-07
454,1.80776867696e-10,0.110547551771,2.31678005818e-10
455,2.86512026966e-09,0.00652023715095,2.43403062477e-09
456,0.0001,0.313638616791,4.3228139185e-05
457,5.90783791159e-07,0.0318197190237,4.95842257449e-07
458,8.76712387297e-10,0.0182004456487,1.14164736217e-09
459,2.68269579528e-10,0.197304021475,5.73638343597e-10
460,2.0619860095e-05,0.307567386173,1.36457207661e-05
461,1.06800043251e-09,0.0696337363679,1.17725191506e-09
462,0.0001,0.168720635361,4.08071293505e-05
463,8.76712387297e-10,0.202325732247,4.71163089512e-10
464,4.54090961097e-08,0.0171961191937,4.41004461456e-08
465,7.19685673001e-07,0.000198176525766,6.09466193399e-07
466,6.3095734448e-09,0.0577766630897,6.79536051695e-09
467,0.0001,0.169606230253,3.64491665542e-05
468,3.05994968721e-08,0.129223718856,3.15477084192e-08
469,6.73862716803e-08,0.0289677805612,6.29566729203e-08
470,3.26802758941e-10,0.0499721325324,4.33768837326e-10
471,1.30102521691e-06,0.0894704076328,1.6947866878e-06
472,9.36329208824e-06,0.0754923331456,5.58700431951e-06
473,1.93069772888e-06,0.0731402276895,1.68397068697e-06
474,1e-10,0.000188711119248,1.47970898566e-10
475,7.19685673001e-07,0.0066873283374,6.41441309542e-07
476,5.17947467923e-09,0.126195560778,5.11752151671e-09
477,0.0001,0.113846682809,4.39503862e-05
478,4.84969342853e-10,0.0239664058247,6.46167762266e-10
479,0.0001,0.12347794161,2.54542968042e-05
480,7.6862461004e-09,0.00910901250949,1.25358378413e-08
481,4.54090961097e-08,0.102816919798,5.43136436194e-08
482,8.76712387297e-07,0.00163249196527,8.54403805344e-07
483,1.69266661504e-05,0.138080544407,1.02410651788e-05
484,5.90783791159e-07,0.00409062859579,6.11761497854e-07
485,1.48398178897e-07,0.0169661329454,9.90704402046e-08
486,1.93069772888e-09,0.0804342128741,1.70406168708e-09
487,1.21818791201e-07,0.00851359182753,1.16353677766e-07
